id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,google_product_category,brand,product_type,shipping_weight,unit_pricing_measure,unit_pricing_base_measure,manufacturer,online_only,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,checkout_link_template
5e42d3652fd51844f8ca4374,White Claw Variety Pack #2 12oz,"White Claw Variety Pack #2 is a selection of popular hard seltzers that includes multiple refreshing flavors in one package. It's perfect for parties or trying out different tastes, all conveniently packed in 12-ounce cans.",https://capitalbeerwine.com/shop/product/white-claw-variety-pack-2/5e42d3652fd51844f8ca4374?option-id=2e7e663b676b6eefec75e736b72bb0506ec1a287f19916cb399264e9c1d66ae6&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5e69b879e441792cdaf5d657/large.png?format=square,00635985800064,1976,499676,White Claw,beer > seltzer,3.5 lbs,354ml,750ml,White Claw,n,,seltzer,,,,https://capitalbeerwine.com/cart?product-option-id=2e7e663b676b6eefec75e736b72bb0506ec1a287f19916cb399264e9c1d66ae6
5893558abfb241162f127c03,Smirnoff Ice Smash Screwdriver 24oz RTD Cocktail Cans 23.5oz,"Smirnoff Ice Smash Screwdriver features a bold fusion of orange citrus flavor. Lightly carbonated with a refreshing flavor and 8% ABV, Smirnoff Ice Smash Screwdriver is great for parties, barbecues and picnics or a casual evening with friends. One of the most popular malt beverages in the nation, Smirnoff Ice has been a staple of get-togethers and parties since 1999. Please drink responsibly.",https://capitalbeerwine.com/shop/product/smirnoff-ice-smash-screwdriver-24oz-rtd-cocktail-cans/5893558abfb241162f127c03?option-id=208665cc41a15f014d4c7a39748f247b19edcba5f56851984050bdc591a773ec&utm_source=googleshopping&utm_medium=feed,new,4.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5deed828e7cbdd3d8a43cf98/large.png?format=square,00082000776925,2295,499676,Smirnoff,beer > flavored malt beverage,3.5 lbs,750ml,750ml,Smirnoff,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=208665cc41a15f014d4c7a39748f247b19edcba5f56851984050bdc591a773ec
56c3371169702d27ed4d0200,Taylor Fladgate Late Bottled Vintage Port 750ml,"Deep purple, almost ruby in color. The nose consists of black fruit and cherry. Raspberry and blueberry are present on the mouth, along with hints of black licorice. Structured, with a long finish.",https://capitalbeerwine.com/shop/product/taylor-fladgate-late-bottled-vintage-port/56c3371169702d27ed4d0200?option-id=61fca72cf12b3e1751df8b2724e23f5e49a96103d980878be49718fc5f99bddc&utm_source=googleshopping&utm_medium=feed,new,33.59 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6668ad76af8e38566bbd51e3/large.png?format=square,00084692300846,1745,499676,Taylor Fladgate,wine > port,3.5 lbs,750ml,750ml,Taylor Fladgate,n,,port/sherry/madeira,,,,https://capitalbeerwine.com/cart?product-option-id=61fca72cf12b3e1751df8b2724e23f5e49a96103d980878be49718fc5f99bddc
5a6a816a0abe0a0481dc9514,Domaine Joseph Cattin Pinot Gris 750ml,,https://capitalbeerwine.com/shop/product/domaine-joseph-cattin-pinot-gris/5a6a816a0abe0a0481dc9514?option-id=b8d5558cfae0f131e788376b71b79de488722b2459b7b3b4c9122426fb5558e2&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/63fe9974f75f644464d8a136/large.png?format=square,03488330000162,957,499676,Domaine Joseph,wine > white,3.5 lbs,750ml,750ml,Domaine Joseph,n,Pinot Gris,white,,,,https://capitalbeerwine.com/cart?product-option-id=b8d5558cfae0f131e788376b71b79de488722b2459b7b3b4c9122426fb5558e2
5d76ea5a6ebb24784086949d,Storypoint Cabernet Sauvignon 750ml,"Storypoint Cabernet Sauvignon opens with expressive notes of dark fruit and fragrant baking spices. This red wine embodies the best aromatic, character and textural elements California wine regions have to offer. Our robust Cabernet Sauvignon reveals rich layers of blackberry, dark cherry, mint, sage and black tea and finishes with unique oak signatures of cocoa, molasses and gingerbread.",https://capitalbeerwine.com/shop/product/storypoint-cabernet-sauvignon/5d76ea5a6ebb24784086949d?option-id=03875cf98e65b2113f4c7f9957daf16b1465471ee378bbf9e3283e674dfd9f21&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6139444818acc219795f5e46/large.png?format=square,00085000028346,2216,499676,Storypoint Cabernet,wine > red,3.5 lbs,750ml,750ml,Storypoint Cabernet,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=03875cf98e65b2113f4c7f9957daf16b1465471ee378bbf9e3283e674dfd9f21
56c3372f69702d27ed0a0400,J. Lohr Estates Seven Oaks Cabernet Sauvignon 375ml,"For more than thirty years, the wines of J. Lohr Estates have been consumer favorites. Carefully crafted in a food-friendly, balanced style, they flavorfully reflect their Monterey and Paso Robles origins. By harvesting and blending multiple vineyard sites, J. Lohr Estates wines showcase the best of each vintage. The ability to draw upon and blend from our various pioneering properties in Monterey and Paso Robles is key to J. Lohr Estates long track record of exceptional quality. Our original cabernet blocks in Paso Robles were planted among a stand of majestic oak trees, which still thrive today. Since its debut in 1987, Seven Oaks has proudly represented Paso Robles on shelves and wine lists across the country. Ripe fruit aromas of black cherry and currant are accented by notes of toasted pastry and dark roast coffee from the authentic barrel bouquet. Persistent high-toned red fruit strikes the palate, followed by bright acidity and a structure that is both dense and soft at once.",https://capitalbeerwine.com/shop/product/j-lohr-estates-seven-oaks-cabernet-sauvignon/56c3372f69702d27ed0a0400?option-id=8b77790c6ffaff59745e270b88e087ff3b6dff7a25d8c82e3cebb3867efd9e6e&utm_source=googleshopping&utm_medium=feed,new,14.69 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6167eb29c9aed2343ee7f6bd/large.png?format=square,00089121288115,2271,499676,J. Lohr Estates,wine > red,3.5 lbs,375ml,750ml,J. Lohr Estates,n,Cabernet Sauvignon,red wine,,,,https://capitalbeerwine.com/cart?product-option-id=8b77790c6ffaff59745e270b88e087ff3b6dff7a25d8c82e3cebb3867efd9e6e
566fc6f97562757006280300,Miller Lite Cans 12oz,"Miller Lite Beer is the original light lager beer. With a smooth, light and refreshing taste, this American-style pilsner beer has 4.2% ABV. Brewed for more taste, this light beer has a light to medium body with a hop-forward flavor, solid malt character, and a clean finish. This case of beer cans makes bringing along tasty drinks easy. Miller Lite is brewed with pure water for great taste; barley malt for flavor and golden color; and Galena and Saaz hops for aroma, flavor, and bitterness. These elements all lend to a consistently great malt beer experience. This light American beer has 96 calories and 3.2 grams of carbs per 12-ounce serving. It is a perfect low-calorie beer to accompany tailgating, barbeques, hanging out with friends and any occasion that would be better with Miller Lite. Miller beer goes well with countless food items such as burgers, grilled shrimp skewers, and whitefish. Its Miller Time.",https://capitalbeerwine.com/shop/product/miller-lite-cans/566fc6f97562757006280300?option-id=d7bbf32bbd827721a12519863d92a55733a32e9266fbf9df19077a481854a159&utm_source=googleshopping&utm_medium=feed,new,33.59 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/656bf00f3a366d2bdcf747f9/large.png?format=square,00034100573416,1258,499676,Miller Lite,beer > lager,3.5 lbs,10620ml,750ml,Miller Lite,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=d7bbf32bbd827721a12519863d92a55733a32e9266fbf9df19077a481854a159
56ca52397562752ed54d0400,Picpoul de Pinet Beaulieu 750ml,"100% Picpoul, also known as Folle Blanche. The color is pale yellow with green tints. The wine opens with fresh aromas of grapefruit and exotic fruit. Lime flavors, with typical focusing acidity, are hallmarks of Picpoul.",https://capitalbeerwine.com/shop/product/picpoul-de-pinet-beaulieu/56ca52397562752ed54d0400?option-id=a20e369f48610b89634728ee677c46582b1ad181a88ca785c3b3e5c412e5c678&utm_source=googleshopping&utm_medium=feed,new,12.59 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56ca523b7562752ed54e0400/large.jpg?format=square,00784585000685,917,499676,Pomerols Picpoul De Pinet Hb,wine > white,3.5 lbs,750ml,750ml,Pomerols Picpoul De Pinet Hb,n,Picpoul,white,,,,https://capitalbeerwine.com/cart?product-option-id=a20e369f48610b89634728ee677c46582b1ad181a88ca785c3b3e5c412e5c678
5f072389c17f125611f0dfdb,19 Crimes Snoop Dogg Cali Red 750ml,"Full and dense, with strong black & blue fruit notes upfront from the Petite Sirah, complemented by bright red, slightly candied fruit in the background from the Zinfandel. The darkly toasted oak ties it all together along with a slightly sweet finish. 65% Petite Sirah,30% Zinfandel, 5% Merlot",https://capitalbeerwine.com/shop/product/19-crimes-snoop-dogg-cali-red/5f072389c17f125611f0dfdb?option-id=672fcef7f23c1667ac7c7df451c480bb76549c50eceb5637294095a95fbaf864&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65ceb9e2decaf0762e55c84e/large.png?format=square,00012354004290,6,499676,19 Crimes,wine > red,3.5 lbs,750ml,750ml,19 Crimes,n,Red Blend,red,,,,https://capitalbeerwine.com/cart?product-option-id=672fcef7f23c1667ac7c7df451c480bb76549c50eceb5637294095a95fbaf864
5baea463cf0c7b4aa357be33,Chateau De Petit Thouars Les Georges Chinon Rouge 750ml,"TASTING NOTES: Pretty and gentle raspberry notes some blueberry and sappy red cherry. Earth and minerality combine with bright fruit and easy, fine tannins. PRODUCTION NOTES: All stainless",https://capitalbeerwine.com/shop/product/chateau-de-petit-thouars-les-georges-chinon-rouge/5baea463cf0c7b4aa357be33?option-id=0d88d351d6966475d02ac853025c948e0ef1ad81503facdbb2b95f9c261a711d&utm_source=googleshopping&utm_medium=feed,new,41.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5bb93d6b9348a16d8bc226d0/large.png?format=square,00811644012225,367,499676,Chateau De,wine > red,3.5 lbs,750ml,750ml,Chateau De,n,Cabernet Franc,red,,,,https://capitalbeerwine.com/cart?product-option-id=0d88d351d6966475d02ac853025c948e0ef1ad81503facdbb2b95f9c261a711d
6513a33d3d74c526c835fbb2,Sierra Nevada Trail Pass Ipa 12oz,"Sierra Nevada Trail Pass is a non-alcoholic IPA that offers the hoppy flavors you'd expect from a classic IPA, minus the alcohol content. It's available in a convenient 12-ounce can and comes as a pack of six, perfect for enjoying anytime without the buzz.",https://capitalbeerwine.com/shop/product/sierra-nevada-trail-pass-ipa/6513a33d3d74c526c835fbb2?option-id=cafb44a97ad784a10a6880ca3fb31349cf4f6356d42f8dca375dbcac2b784509&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/659ebc2e3f5a032b8cf46eda/large.png?format=square,00083783228632,1629,499676,Sierra Nevada,beer > non alcoholic,3.5 lbs,354ml,750ml,Sierra Nevada,n,,non,alcoholic,,,https://capitalbeerwine.com/cart?product-option-id=cafb44a97ad784a10a6880ca3fb31349cf4f6356d42f8dca375dbcac2b784509
5521cefc6561310003f80300,MARTINI & ROSSI Asti Sparkling Wine 750ml,"MARTINI & ROSSI Asti Sparkling Wine is a sparkling wine with a sweet fragrance and a low alcohol content that always allows the freedom of another toast. This sweet sparkling wine is produced from the aromatic Moscato Bianco grape grown in the unique climate of Asti in the Piedmont region of Italy. Made with quality ingredients, this Moscato wine helps to bring friends and people together with its cool, fresh, sweet taste and pleasant aroma. You can add more sensation to the moment by pairing this MARTINI & ROSSI Asti spumante sparkling wine bottle with hearty meats, creamy soups and fried potatoes. This bottle of wine is best served alone or in alcohol drinks like a delicious Mimosa. Enjoy the moment with MARTINI & ROSSI. Please Drink Responsibly.",https://capitalbeerwine.com/shop/product/martini-rossi-asti-sparkling-wine/5521cefc6561310003f80300?option-id=456fa2c9c6f3c9aa3e5b50f55d0802f35bbd87b87474f5716040c6fd34aa7bcd&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/68061ffa161ee72fb9a60b27/large.png?format=square,00011034500053,2142,499676,Martini & Rossi,wine > sparkling,3.5 lbs,750ml,750ml,Martini & Rossi,n,,champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=456fa2c9c6f3c9aa3e5b50f55d0802f35bbd87b87474f5716040c6fd34aa7bcd
583ca40d36d5f3744e707db1,Twisted Tea Half & Half 24oz 24oz,"Twisted Tea Half & Half is refreshingly smooth combination of hard iced tea and lemonade. Half real brewed iced tea, half lemonade, 100% Twisted! Non-carbonated, naturally sweetened, and 5% ABV its your favorite classic combination with a twist! Keep it Twisted.",https://capitalbeerwine.com/shop/product/twisted-tea-half-half-24oz/583ca40d36d5f3744e707db1?option-id=f70ea405b3c4c11ea404d1d0649cf659347915943b318e60c1e66f8ac3bbddf7&utm_source=googleshopping&utm_medium=feed,new,4.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/639a0ac736c8bc293fc97580/large.png?format=square,00087692752318,1849,499676,Twisted Tea,beer > flavored malt beverage,3.5 lbs,709ml,750ml,Twisted Tea,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=f70ea405b3c4c11ea404d1d0649cf659347915943b318e60c1e66f8ac3bbddf7
56ca55837562752ed5e90400,Las Perdices Viognier 750ml,"Las Perdices Viognier is a refreshing white wine with a crisp and slightly fruity flavor profile. It comes in a 750mL bottle, perfect for enjoying with a light meal or on its own.",https://capitalbeerwine.com/shop/product/las-perdices-viognier/56ca55837562752ed5e90400?option-id=ce1f6488b7758fe583749a793d88e3ba2e675d90817161bf9fe01884ce0c96b8&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56ca558a7562752ed5ea0400/large.jpg?format=square,00878434000169,1096,499676,Las Perdices,wine > white,3.5 lbs,750ml,750ml,Las Perdices,n,Viognier,white,,,,https://capitalbeerwine.com/cart?product-option-id=ce1f6488b7758fe583749a793d88e3ba2e675d90817161bf9fe01884ce0c96b8
61df549ec2bc6f3010304e78,Surfside Iced Tea Vodka 12oz,"Experience the perfect blend of refreshing iced tea and premium vodka with Stateside Surfside Iced Tea + Vodka. Crafted with care, this ready-to-drink cocktail delivers a harmonious combination of smoothness and natural tea flavors. Savor the summer vibes with Stateside Surfside Iced Tea + Vodka. Order now and enjoy a beach-inspired drink that's sure to make waves at your next gathering!",https://capitalbeerwine.com/shop/product/surfside-iced-tea-vodka/61df549ec2bc6f3010304e78?option-id=b64d90c6d993693c67ef32062ef860640fbc83c73357b05b59a03844701e62ba&utm_source=googleshopping&utm_medium=feed,new,12.59 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/657c8a1941acdd6f5b9101bd/large.png?format=square,00850025605212,2352,499676,Surfside,spirits > rtd,3.5 lbs,354ml,750ml,Surfside,n,,beer,flavored,,,https://capitalbeerwine.com/cart?product-option-id=b64d90c6d993693c67ef32062ef860640fbc83c73357b05b59a03844701e62ba
6142833c2bffa1049d22696d,Saldo Red Blend 750ml,"A blend of Petite Sirah, Syrah, Cabernet Sauvignon and Zinfandel, this wine is approachable and serious, bold and memorable. On the palate, it offers notes of dried black cherries and baking spices, with plenty of density and body. It is approachable but serious. Bold and memorable.",https://capitalbeerwine.com/shop/product/saldo-red-blend/6142833c2bffa1049d22696d?option-id=5bc1acbaa7ef16e666a21f20546ed7a105f68442a1c25399817dfbfe95cb8066&utm_source=googleshopping&utm_medium=feed,new,44.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/61bea0224840e7462f76c93d/large.png?format=square,00086003258037,1575,499676,The Prisoner,wine > red,3.5 lbs,750ml,750ml,The Prisoner,n,"Zinfandel, Petite Sirah, Cabernet Sauvignon",red,,,,https://capitalbeerwine.com/cart?product-option-id=5bc1acbaa7ef16e666a21f20546ed7a105f68442a1c25399817dfbfe95cb8066
5935a63aff9afe3e2f53bd57,Fossil Point Chardonnay Edna Valley 750ml,,https://capitalbeerwine.com/shop/product/fossil-point-chardonnay-edna-valley/5935a63aff9afe3e2f53bd57?option-id=7113439d6046aeffda73f5b3cff1aa3183edd46c1c911962804aa6b8cfbc9ef8&utm_source=googleshopping&utm_medium=feed,new,24.14 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6336222bd8b2e40d81320957/large.png?format=square,00852597003007,765,499676,Fossil Point,wine > white,3.5 lbs,750ml,750ml,Fossil Point,n,Chardonnay,white,,,,https://capitalbeerwine.com/cart?product-option-id=7113439d6046aeffda73f5b3cff1aa3183edd46c1c911962804aa6b8cfbc9ef8
56c3372769702d27ed8b0300,Zmora Semi Sweet Cabernet Sauvignon 750ml,"Among the enchanting secrets that often escape aficionados of Cabernet Sauvignon are the youthful nuances of character displayed during the wine's infancy. These characteristics include a vibrant purple color, a soft texture, and a perceived sweetness on one's palate, with fresh berry, cherry and floral aromas. Segal's Zmora is produced by cold fermenting ripe grapes in exclusively stainless steel tanks, eliciting the exceptional characteristics found in a good Cabernet Sauvignon.",https://capitalbeerwine.com/shop/product/zmora-semi-sweet-cabernet-sauvignon/56c3372769702d27ed8b0300?option-id=f3acd3114138d5012c90f4356a5c69f40b0c49b3aff39eed90b62d3e6eea1efc&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f0737d4388cd641e03ce149/large.png?format=square,00087752013236,1996,499676,Zmora Semi,wine > red,3.5 lbs,750ml,750ml,Zmora Semi,n,Cabernet Sauvignon,kosher,,,,https://capitalbeerwine.com/cart?product-option-id=f3acd3114138d5012c90f4356a5c69f40b0c49b3aff39eed90b62d3e6eea1efc
